index	Field	ID	RA	DEC	X	Y	ISOarea	MU_MAX	A	B	THETA	ELONGATION	ELLIPTICITY	FLUX_RADIUS	KRON_RADIUS	PhotoFlagDet	CLASS_STAR	FWHM	FWHM_n	s2nDet	PhotoFlag_U	CLASS_STAR_U	FWHM_U	PhotoFlag_F378	CLASS_STAR_F378	FWHM_F378	PhotoFlag_F395	CLASS_STAR_F395	FWHM_F395	PhotoFlag_F410	CLASS_STAR_F410	FWHM_F410	PhotoFlag_F430	CLASS_STAR_F430	FWHM_F430	PhotoFlag_G	CLASS_STAR_G	FWHM_G	PhotoFlag_F515	CLASS_STAR_F515	FWHM_F515	PhotoFlag_R	CLASS_STAR_R	FWHM_R	PhotoFlag_F660	CLASS_STAR_F660	FWHM_F660	PhotoFlag_I	CLASS_STAR_I	FWHM_I	PhotoFlag_F861	CLASS_STAR_F861	FWHM_F861	PhotoFlag_Z	CLASS_STAR_Z	FWHM_Z	U_auto	e_U_auto	s2n_U_auto	F378_auto	e_F378_auto	s2n_F378_auto	F395_auto	e_F395_auto	s2n_F395_auto	F410_auto	e_F410_auto	s2n_F410_auto	F430_auto	e_F430_auto	s2n_F430_auto	G_auto	e_G_auto	s2n_G_auto	F515_auto	e_F515_auto	s2n_F515_auto	R_auto	e_R_auto	s2n_R_auto	F660_auto	e_F660_auto	s2n_F660_auto	I_auto	e_I_auto	s2n_I_auto	F861_auto	e_F861_auto	s2n_F861_auto	Z_auto	e_Z_auto	s2n_Z_auto	nDet_auto	U_petro	e_U_petro	s2n_U_petro	F378_petro	e_F378_petro	s2n_F378_petro	F395_petro	e_F395_petro	s2n_F395_petro	F410_petro	e_F410_petro	s2n_F410_petro	F430_petro	e_F430_petro	s2n_F430_petro	G_petro	e_G_petro	s2n_G_petro	F515_petro	e_F515_petro	s2n_F515_petro	R_petro	e_R_petro	s2n_R_petro	F660_petro	e_F660_petro	s2n_F660_petro	I_petro	e_I_petro	s2n_I_petro	F861_petro	e_F861_petro	s2n_F861_petro	Z_petro	e_Z_petro	s2n_Z_petro	nDet_petro	U_iso	e_U_iso	s2n_U_iso	F378_iso	e_F378_iso	s2n_F378_iso	F395_iso	e_F395_iso	s2n_F395_iso	F410_iso	e_F410_iso	s2n_F410_iso	F430_iso	e_F430_iso	s2n_F430_iso	G_iso	e_G_iso	s2n_G_iso	F515_iso	e_F515_iso	s2n_F515_iso	R_iso	e_R_iso	s2n_R_iso	F660_iso	e_F660_iso	s2n_F660_iso	I_iso	e_I_iso	s2n_I_iso	F861_iso	e_F861_iso	s2n_F861_iso	Z_iso	e_Z_iso	s2n_Z_iso	nDet_iso	U_aper_3	e_U_aper_3	s2n_U_aper_3	F378_aper_3	e_F378_aper_3	s2n_F378_aper_3	F395_aper_3	e_F395_aper_3	s2n_F395_aper_3	F410_aper_3	e_F410_aper_3	s2n_F410_aper_3	F430_aper_3	e_F430_aper_3	s2n_F430_aper_3	G_aper_3	e_G_aper_3	s2n_G_aper_3	F515_aper_3	e_F515_aper_3	s2n_F515_aper_3	R_aper_3	e_R_aper_3	s2n_R_aper_3	F660_aper_3	e_F660_aper_3	s2n_F660_aper_3	I_aper_3	e_I_aper_3	s2n_I_aper_3	F861_aper_3	e_F861_aper_3	s2n_F861_aper_3	Z_aper_3	e_Z_aper_3	s2n_Z_aper_3	nDet_aper_3	U_aper_6	e_U_aper_6	s2n_U_aper_6	F378_aper_6	e_F378_aper_6	s2n_F378_aper_6	F395_aper_6	e_F395_aper_6	s2n_F395_aper_6	F410_aper_6	e_F410_aper_6	s2n_F410_aper_6	F430_aper_6	e_F430_aper_6	s2n_F430_aper_6	G_aper_6	e_G_aper_6	s2n_G_aper_6	F515_aper_6	e_F515_aper_6	s2n_F515_aper_6	R_aper_6	e_R_aper_6	s2n_R_aper_6	F660_aper_6	e_F660_aper_6	s2n_F660_aper_6	I_aper_6	e_I_aper_6	s2n_I_aper_6	F861_aper_6	e_F861_aper_6	s2n_F861_aper_6	Z_aper_6	e_Z_aper_6	s2n_Z_aper_6	nDet_aper_6	U_PStotal	e_U_PStotal	s2n_U_PStotal	F378_PStotal	e_F378_PStotal	s2n_F378_PStotal	F395_PStotal	e_F395_PStotal	s2n_F395_PStotal	F410_PStotal	e_F410_PStotal	s2n_F410_PStotal	F430_PStotal	e_F430_PStotal	s2n_F430_PStotal	G_PStotal	e_G_PStotal	s2n_G_PStotal	F515_PStotal	e_F515_PStotal	s2n_F515_PStotal	R_PStotal	e_R_PStotal	s2n_R_PStotal	F660_PStotal	e_F660_PStotal	s2n_F660_PStotal	I_PStotal	e_I_PStotal	s2n_I_PStotal	F861_PStotal	e_F861_PStotal	s2n_F861_PStotal	Z_PStotal	e_Z_PStotal	s2n_Z_PStotal	nDet_magPStotal	P(PN)	P(SySt)	P(all else)
7193	SPLUS-s33s39	iDR3.SPLUS-s33s39.030741	70.1438916465701	-42.0522334792765	2087.008	10107.897	715	17.248566	44.75052	5.0486083	83.40382	8.863932	0.88718325	(22.305416, 46.540028, 57.53326, 69.38249)	7.321022	3	0.00031914044	90.23677	20.089197	70.58649	3	0.0061548445	90.23677	3	0.0042315116	90.23677	3	0.008483015	90.23677	3	0.075071745	90.23677	3	0.004191261	90.23677	3	0.0016867897	90.23677	3	0.0024121846	90.23677	3	0.00031930694	90.23677	3	0.027411161	90.23677	3	0.0003154666	90.23677	3	0.0062317597	90.23677	3	0.070035115	90.23677	15.138279	0.016711125	62.030373	14.641316	0.019206295	53.97175	13.680466	0.014685921	70.58442	14.524507	0.02882333	38.53225	13.510548	0.011298983	98.29449	14.634621	0.009472877	117.24291	14.655833	0.02383144	46.60347	14.342566	0.0072967988	150.34584	14.102701	0.006589144	166.49255	14.693891	0.016322806	67.717224	14.378506	0.027548714	39.56939	15.294288	0.058330875	18.687973	12.0	15.583632	0.019522699	50.681618	15.063573	0.021976262	45.023216	14.10846	0.0169025	58.538193	14.869502	0.032891817	34.531807	13.878983	0.013186284	86.13601	14.969254	0.010720331	105.94952	14.975627	0.026582666	42.727615	14.620382	0.007753034	142.93745	14.305468	0.0065577575	168.99054	15.095359	0.019509893	57.663788	14.809751	0.03337197	32.787605	15.696534	0.06879686	15.904606	12.0	17.4015	0.03112251	33.306995	16.56523	0.026650507	38.89597	15.734677	0.023194622	44.69128	16.739822	0.050993107	21.779957	15.726105	0.020577677	53.972454	16.617382	0.013959239	79.562195	16.29057	0.025343332	43.823273	15.863689	0.0072556194	151.19913	15.033342	0.0042178235	260.09702	16.370243	0.017581262	62.870068	16.596516	0.048180193	22.625185	16.805885	0.05310119	20.528461	12.0	21.977095	0.23400994	4.4297147	20.998508	0.17819221	5.8172984	20.604101	0.22494102	4.608307	21.755938	0.5655922	1.9636543	20.706219	0.2194813	5.0602384	21.363379	0.12192288	9.109262	20.688461	0.16414455	6.7661567	19.976456	0.038149215	28.756641	18.218666	0.012965527	84.61232	20.018555	0.058527302	18.885801	20.694069	0.23338987	4.670665	21.927715	0.6523886	1.6709149	12.0	20.68823	0.14144114	7.3288245	19.41408	0.08340834	12.42798	18.976713	0.10146638	10.216164	20.081554	0.24332647	4.564352	18.888456	0.08418446	13.192787	19.936628	0.06522585	17.027418	19.18504	0.08225185	13.50277	18.82323	0.025221737	43.495945	17.228977	0.008920672	122.97765	18.961239	0.04313992	25.622095	19.252363	0.12365703	8.815396	20.231716	0.27410328	3.976916	12.0	20.979427	0.23400994	4.4297147	20.104965	0.17819221	5.8172984	19.782173	0.22494102	4.608307	20.952557	0.5655922	1.9636543	19.915512	0.2194813	5.0602384	20.64034	0.12192288	9.109262	19.895561	0.16414455	6.7661567	19.195675	0.038149215	28.756641	17.445559	0.012965527	84.61232	19.361927	0.058527302	18.885801	20.081383	0.23338987	4.670665	21.354233	0.6523886	1.6709149	12.0	0.8054231337384495	0.1592103660076142	0.03536650025393619
8965	SPLUS-s33s39	iDR3.SPLUS-s33s39.038682	70.357188649755	-42.3534082227815	1071.5819	8126.5547	5720	9.388981	10.081858	7.8493834	87.53177	1.2844139	0.22143483	(2.264114, 4.358547, 5.669469, 8.35033)	1.9771667	4	0.99897146	53.402546	11.888882	5332.5073	0	0.99066466	25.651375	0	0.9900216	53.402546	0	0.9774597	53.402546	0	0.9992122	53.402546	0	0.9965505	53.402546	4	0.9998477	35.58593	4	0.9998411	28.085522	4	0.97595084	16.243677	4	0.9998557	53.402546	4	0.99962944	47.4072	4	0.99988914	22.197006	0	0.02861638	21.446762	11.017972	0.0005159858	2061.4695	10.5379715	0.0006037103	1761.9196	10.288745	0.00077213946	1377.5865	10.000592	0.00059301144	1809.5621	9.909473	0.0005536053	1938.3685	10.567431	0.00032577332	3293.981	9.698484	0.00041047382	2614.274	11.908023	0.0005250435	2023.865	10.110475	0.00025791654	4120.004	10.269538	0.0002502506	4289.0513	9.831234	0.0003397938	3156.4224	13.131752	0.0016746245	640.4617	12.0	11.026952	0.00051586475	2019.5922	10.547518	0.00060371123	1725.7196	10.298345	0.0007735374	1346.8468	10.001544	0.00059316575	1787.5875	9.911127	0.0005536948	1915.0184	10.569522	0.00032567524	3255.807	9.699888	0.00040981665	2587.3418	11.888679	0.0005253132	1979.272	10.113925	0.00025657527	4052.3694	10.270058	0.0002520438	4208.8833	9.82338	0.0003418436	3098.5881	12.944639	0.0017584977	602.3509	12.0	11.059813	0.0005651758	1882.0499	10.571972	0.0006583169	1615.7705	10.312126	0.0008535792	1246.1515	10.035381	0.0006455228	1662.3597	9.94681	0.0006005267	1786.9166	10.530691	0.00033764166	3178.1953	9.732882	0.0004363009	2459.5208	11.762753	0.0005942154	1788.2693	10.18705	0.00028144845	3775.53	10.23064	0.00028063735	3824.643	9.87793	0.0004137329	2592.3315	12.558527	0.0026749421	400.95554	12.0	12.752949	0.00114027	932.8395	12.153865	0.0012628719	842.2779	11.801104	0.0015370236	692.0446	11.528464	0.0011913861	900.708	11.439159	0.001113644	963.5854	11.902082	0.0005993998	1790.2759	11.178955	0.0008085704	1327.1462	12.803035	0.0007740663	1372.7728	11.836351	0.00056866126	1868.6294	12.053239	0.0005617104	1910.8381	11.275253	0.00064953376	1651.235	24.67194	8.001608	0.13403964	12.0	11.405198	0.0006130772	1735.0	10.873791	0.000700518	1518.432	10.586023	0.0008785816	1210.6888	10.302297	0.00067749113	1583.9192	10.204029	0.0006306607	1701.5348	10.808834	0.00036237366	2961.2832	10.027148	0.00047579972	2255.342	12.280425	0.0006097797	1742.6246	10.692096	0.0003358144	3164.2988	10.860439	0.00032450835	3307.5813	10.228652	0.00040149764	2671.3303	16.184048	0.0078984015	135.7911	12.0	11.755281	0.00114027	932.8395	11.260323	0.0012628719	842.2779	10.979176	0.0015370236	692.0446	10.725082	0.0011913861	900.708	10.648453	0.001113644	963.5854	11.179045	0.0005993998	1790.2759	10.386054	0.0008085704	1327.1462	12.022253	0.0007740663	1372.7728	11.063244	0.00056866126	1868.6294	11.396612	0.0005617104	1910.8381	10.662567	0.00064953376	1651.235	24.098457	8.001608	0.13403964	12.0	0.9974779763269992	3.53305420591098e-13	0.0025220236726474724
3169	SPLUS-s27s39	iDR3.SPLUS-s27s39.019526	62.9345672340404	-34.9350445947916	2984.8262	5080.615	15	17.503262	2.1688929	2.008804	29.307446	1.0796936	0.07381129	(4.0832047, 9.19348, 12.599655, 13.013357)	8.799898	3	0.0012558196	10.227878	4.1171765	19.25677	3	0.3808453	10.936867	3	0.34707734	0.0	3	0.34811884	0.0	3	0.3476014	0.0	3	0.34756732	0.0	3	0.063501015	3.7675078	3	0.035775177	10.319954	3	0.0006744449	12.511457	3	0.01720826	3.474458	3	0.042283133	0.0	3	0.34913126	0.0	3	0.34701037	0.0	19.834215	0.35777858	3.0821826	19.079882	0.2792801	3.9485052	18.254652	0.21118899	5.2215743	18.226217	0.20916189	5.2090592	18.671444	0.31029472	3.5112965	18.66205	0.12215334	8.919417	18.265614	0.16837007	6.471083	18.638042	0.098142564	11.125418	17.895035	0.054979004	19.85989	18.248693	0.08181088	13.220838	18.337114	0.18627368	5.809759	18.409658	0.16128702	6.70981	12.0	19.642328	0.36484393	3.069082	19.089798	0.3425984	3.2683628	18.232485	0.2512932	4.4558945	18.020718	0.20800562	5.2550735	18.421698	0.2964055	3.6878026	18.664669	0.14705123	7.4333615	18.10382	0.1742578	6.2728033	18.504913	0.10451828	10.503289	17.87736	0.06494574	16.90312	18.079527	0.08350385	12.900415	18.030005	0.16768816	6.431127	18.352192	0.18265164	5.9042654	12.0	20.613567	0.18394512	5.9949346	20.230331	0.20266442	5.4412065	20.207304	0.31802577	3.4674516	20.423798	0.3920034	2.779406	20.960608	0.6306417	1.7276635	20.065983	0.11148003	9.77338	19.21486	0.10327967	10.549382	19.964243	0.08377983	13.032696	18.700218	0.030902129	35.333393	20.23213	0.12625557	8.566816	20.41261	0.31132126	3.4761689	20.498125	0.27231672	3.9740682	12.0	21.142258	0.18394735	5.9948616	21.076939	0.26934302	4.0941806	20.639956	0.29200923	3.7763836	21.61724	0.7112195	1.5319277	21.449734	0.6026944	1.8077763	20.511614	0.10366417	10.510254	19.600126	0.092766464	11.744942	20.71549	0.10236396	10.666615	19.066538	0.02836273	38.496887	21.250444	0.19542004	5.534787	21.107916	0.35892287	3.0151472	21.540054	0.43039134	2.5144677	12.0	20.367542	0.1767687	6.2383156	19.909157	0.18192188	6.061607	20.15368	0.36374214	3.03165	20.613634	0.5612533	1.9412568	20.296848	0.41476944	2.6268494	20.07476	0.13485831	8.079123	19.175884	0.11888661	9.164503	19.800264	0.08659116	12.609566	18.595085	0.033157554	32.92996	20.001686	0.123164356	8.78183	20.004826	0.25859755	4.184901	20.377811	0.29432943	3.67685	12.0	20.587044	0.18394735	5.9948616	20.364658	0.26934302	4.0941806	20.07541	0.29200923	3.7763836	21.19725	0.7112195	1.5319277	21.041431	0.6026944	1.8077763	20.115562	0.10366417	10.510254	19.233572	0.092766464	11.744942	20.346342	0.10236396	10.666615	18.725182	0.02836273	38.496887	20.912579	0.19542004	5.534787	20.799854	0.35892287	3.0151472	21.145714	0.43039134	2.5144677	12.0	0.7473936949872615	0.044918971808732513	0.20768733320400615
8195	SPLUS-s28s35	iDR3.SPLUS-s28s35.046181	56.3018913218815	-35.5720466050297	7442.68	9549.024	256	16.8499	7.217521	5.0765886	3.3449097	1.4217266	0.2966299	(4.3065395, 9.3730345, 14.342624, 21.394245)	5.852617	3	0.00031961274	19.05495	6.828677	42.62192	3	0.008507565	33.114635	3	0.00027795671	17.15199	3	0.0072521362	36.333714	3	0.007090915	36.333714	3	0.00023047975	36.333714	3	0.0003216384	16.574226	3	0.0053734025	36.333714	3	0.00032143234	20.991434	3	0.0009154095	9.236585	3	0.00023745248	36.333714	3	0.0007489563	36.333714	3	0.007167657	36.333714	17.466852	0.049040813	22.016	17.240627	0.064437084	16.75561	17.295284	0.14927182	7.2329974	17.168768	0.09376219	11.7989025	17.58019	0.13503994	8.192325	17.030699	0.024998939	44.253517	17.118362	0.11374026	9.726467	17.006767	0.025095558	43.720352	16.19101	0.026300823	41.716816	17.069212	0.056701202	19.485285	16.847984	0.088040695	12.480447	17.172941	0.12742765	8.622831	12.0	17.365005	0.049950592	21.489273	17.225407	0.071005315	15.117206	17.20729	0.1541618	6.9628277	16.97995	0.09047052	12.456664	17.497578	0.14363006	7.8462753	16.930588	0.026081268	43.209595	16.918785	0.10869006	10.368574	16.8897	0.025607662	43.28737	16.10877	0.027691796	40.029484	16.922157	0.05680556	19.786882	16.711658	0.0886012	12.547517	17.205896	0.14989458	7.416712	12.0	18.070309	0.034254245	31.519672	17.619806	0.037051555	29.140005	17.641659	0.08121778	13.293673	17.59227	0.054855555	20.167345	17.657518	0.05744601	19.257925	17.511066	0.016174592	68.39684	17.730955	0.07815487	14.155111	17.42567	0.015059653	72.85604	16.506752	0.014526229	75.53141	17.52238	0.033182763	33.295574	17.58535	0.0663694	16.55563	17.492992	0.065105364	16.877062	12.0	19.762016	0.041958205	25.732334	19.497036	0.0528139	20.443151	19.551193	0.11099306	9.727478	19.6292	0.08352144	13.245593	19.387177	0.06849951	16.150349	19.438887	0.02531132	43.707363	19.805763	0.11925038	9.277043	19.51481	0.025373606	43.241257	18.157644	0.01847021	59.40304	19.934284	0.064943574	17.012293	19.757551	0.103646114	10.601335	19.893675	0.12298882	8.934041	12.0	18.773867	0.030640822	35.23674	18.384323	0.03517406	30.695423	18.492939	0.07893963	13.67732	18.611477	0.061481018	17.994024	18.4285	0.052370176	21.124445	18.38914	0.017376324	63.666573	18.65457	0.07961147	13.896124	18.376564	0.016635193	65.95576	17.123468	0.01274043	86.118484	18.74047	0.04257843	25.94833	18.749857	0.080452815	13.657534	18.781248	0.087660536	12.534571	12.0	19.161366	0.041958205	25.732334	18.853052	0.0528139	20.443151	18.984604	0.11099306	9.727478	19.087353	0.08352144	13.245593	18.86948	0.06849951	16.150349	18.884794	0.02531132	43.707363	19.32391	0.11925038	9.277043	19.059599	0.025373606	43.241257	17.742458	0.01847021	59.40304	19.490204	0.064943574	17.012293	19.436499	0.103646114	10.601335	19.449606	0.12298882	8.934041	12.0	0.795905192797757	0.009956637907862486	0.19413816929438052
7012	SPLUS-s25s47	iDR3.SPLUS-s25s47.029536	72.483746512415	-31.9739426625232	9890.403	7142.3623	210	15.728784	5.072705	3.1822321	-82.58846	1.5940713	0.37267548	(3.2670598, 5.986496, 7.625739, 9.776037)	3.8435202	3	0.014097187	18.704878	7.723469	180.49051	3	0.0004307402	13.5030155	3	0.000360424	13.050257	3	0.00029534235	16.809843	3	0.00031199373	18.421177	3	0.000319205	22.523426	3	0.012958111	15.938971	3	0.00031943634	21.062822	3	0.020214772	15.44256	3	0.028615339	7.364178	3	0.00032627783	21.779129	3	0.00031904897	24.11077	3	0.000320382	24.11077	17.15611	0.017500848	60.051426	16.547117	0.018247616	57.593872	16.826117	0.040383972	26.02396	16.733198	0.03229538	34.10122	16.596632	0.027581729	39.929035	16.521833	0.008565196	128.5799	16.511702	0.02090395	52.684395	16.218342	0.0069408924	156.19514	15.355657	0.0038532722	281.35403	16.239685	0.010933248	100.62431	16.188787	0.021124044	51.638676	16.022806	0.015658401	69.663414	12.0	17.191729	0.013440596	75.668724	16.582735	0.014134428	71.95429	16.861734	0.03015777	33.72374	16.717997	0.024255639	46.04454	16.58143	0.02084665	53.57406	16.506632	0.006799602	164.25073	16.4965	0.015973885	69.916595	16.22021	0.005503117	196.66501	15.357524	0.003371208	321.03348	16.22563	0.008211499	135.72255	16.18398	0.015692791	69.81911	16.018002	0.011531632	95.01316	12.0	17.33384	0.01258759	83.49102	16.740364	0.013484308	77.938805	16.997047	0.027403506	38.35096	16.938986	0.022784142	48.336773	16.822227	0.019995663	55.077538	16.724512	0.0066509475	165.58722	16.724375	0.015300098	71.980705	16.41937	0.0053717867	201.81993	15.508073	0.0033975984	319.08823	16.450657	0.007745434	142.03859	16.417507	0.014880844	73.30348	16.240314	0.010752352	101.44921	12.0	18.82196	0.020042665	52.43568	18.245663	0.022004155	47.761467	18.618305	0.045427218	23.134823	18.662653	0.041068763	26.81629	18.629242	0.038630176	28.509108	18.42907	0.012722627	86.56325	18.60196	0.031530984	34.927925	18.13218	0.010316305	105.08934	16.840393	0.0058097993	186.60432	18.414093	0.016714344	65.82073	18.559977	0.03663637	29.774174	18.298882	0.0245742	44.388737	12.0	17.87541	0.014726652	71.36386	17.273283	0.015758445	66.69128	17.578106	0.03240171	32.43504	17.598532	0.02872468	38.340267	17.51258	0.025882684	42.550144	17.366808	0.0084811095	129.85469	17.4341	0.02018364	54.564587	17.07306	0.006899765	157.12616	15.946527	0.003995297	271.35245	17.182318	0.010332988	106.46973	17.212904	0.02083507	52.354885	16.990833	0.014474794	75.35981	12.0	18.404509	0.020042665	52.43568	17.80731	0.022004155	47.761467	18.197235	0.045427218	23.134823	18.250319	0.041068763	26.81629	18.217167	0.038630176	28.509108	18.094074	0.012722627	86.56325	18.296764	0.031530984	34.927925	17.872463	0.010316305	105.08934	16.471878	0.0058097993	186.60432	18.129452	0.016714344	65.82073	18.115807	0.03663637	29.774174	17.855888	0.0245742	44.388737	12.0	0.569032819866675	0.049481817502879104	0.381485362630446
5446	SPLUS-s24s48	iDR3.SPLUS-s24s48.023728	74.6932672440092	-30.9637572007211	971.98145	5082.0493	317	12.575696	4.2383356	2.8545852	89.85137	1.4847466	0.32648438	(1.5372305, 2.4626632, 3.3395126, 6.9312663)	3.2590926	0	0.9748852	9.441078	2.6160228	389.77872	0	0.9820303	20.870464	0	0.97982305	20.870464	0	0.98197526	20.870464	0	0.9780773	20.870464	0	0.97770935	20.870464	0	0.9746107	5.973485	0	0.9783535	20.870464	0	0.970099	10.247123	0	0.9727427	20.870464	0	0.98916817	8.252116	0	0.97388154	20.870464	0	0.0003590269	20.870464	15.784641	0.0045801974	234.18092	15.306875	0.0053582634	200.17583	15.2077675	0.0077531803	138.34256	14.852379	0.0055728257	194.2939	14.7556305	0.005154757	210.05182	16.423681	0.005676792	190.73555	14.323456	0.0034200505	316.59363	16.240423	0.0049283314	216.66801	13.991896	0.0015732537	678.72833	15.113036	0.0030112532	354.64667	13.76836	0.0023629426	451.65756	17.581484	0.04150598	25.712938	12.0	15.855561	0.0045672744	231.94473	15.375048	0.0053362083	198.52208	15.244338	0.007491655	141.4047	14.904226	0.005516725	195.68526	14.799708	0.005087772	212.18361	16.451252	0.005395482	200.08255	14.366497	0.0034116728	316.42593	16.302279	0.004686597	224.02788	14.038853	0.0015713718	668.16034	15.149762	0.0028261703	371.58502	13.814002	0.002294069	457.18137	17.889782	0.045047123	23.28241	12.0	16.50394	0.0074348436	144.26596	15.958693	0.008315235	128.99153	15.980826	0.013735717	78.08801	15.511469	0.008781351	123.302895	15.391148	0.007963531	135.96559	16.378166	0.0059223906	182.82585	14.965245	0.005072539	213.45642	16.166498	0.0050914865	209.72498	14.66932	0.0023107615	462.10388	15.076797	0.0031872701	335.06134	14.421067	0.0038082139	280.24707	17.179453	0.03394263	31.44249	12.0	17.58155	0.009689133	110.70081	17.03955	0.010986952	97.62443	16.866419	0.014766349	72.63779	16.6002	0.01142336	94.785255	16.480042	0.010480609	103.31137	16.949646	0.0058000633	186.6818	15.979265	0.006937189	156.08139	17.026583	0.005448568	195.98026	15.68664	0.0033109968	322.50467	15.56189	0.0028495514	374.7716	15.3535	0.004371406	244.14131	31.121836	2537.8152	0.00042053527	12.0	16.201738	0.0051556528	208.0425	15.665569	0.005861586	182.98715	15.495649	0.007905534	135.67648	15.179195	0.0059561906	181.78835	15.038085	0.005407107	200.2487	16.603868	0.005209345	207.85072	14.601283	0.0036875352	293.6287	16.485733	0.0045201536	236.23352	14.219578	0.0016856987	633.4535	15.201795	0.002558044	417.47946	13.967407	0.002320427	459.93295	19.62499	0.12982802	8.220419	12.0	16.66707	0.009689133	110.70081	16.214249	0.010986952	97.62443	16.109999	0.014766349	72.63779	15.909395	0.01142336	94.785255	15.81269	0.010480609	103.31137	16.37535	0.0058000633	186.6818	15.324875	0.006937189	156.08139	16.410137	0.005448568	195.98026	15.048425	0.0033109968	322.50467	15.064213	0.0028495514	374.7716	14.844327	0.004371406	244.14131	30.641573	2537.8152	0.00042053527	12.0	0.9939057079607615	7.308001651007714e-11	0.0060942919661584865
8539	SPLUS-s24s48	iDR3.SPLUS-s24s48.037823	73.8604762285104	-30.5912705964922	5646.923	7536.5513	90	17.362843	3.938016	2.53849	17.681292	1.5513222	0.35538858	(2.3920708, 4.585956, 6.3140864, 9.798037)	5.493538	3	0.0002804827	10.808528	2.9949288	26.115059	3	0.007443589	18.968676	3	0.0021463647	18.000124	3	0.045191195	18.968676	3	0.22404371	13.480069	3	0.12162942	18.968676	3	0.00048346198	13.242348	3	0.0024950102	13.641117	3	0.0013804878	11.137467	3	0.014711449	7.754577	3	0.0075482307	18.968676	3	0.2759426	18.968676	3	0.32668483	18.968676	19.002665	0.06718472	16.724754	18.453768	0.07361654	15.263522	18.866648	0.19736692	5.6931925	18.71161	0.14569841	7.5220547	18.655178	0.13735528	7.9789543	18.638807	0.044122566	24.838795	18.399082	0.08762796	12.506869	18.607248	0.048116144	22.965075	17.491806	0.020852093	52.991844	18.854837	0.099702746	10.978795	18.525085	0.15542401	7.036457	18.86724	0.20847806	5.2458005	12.0	18.851807	0.06527116	17.81186	18.409302	0.07859147	14.792963	18.888235	0.22445688	5.179618	18.547115	0.13655336	8.099356	18.668957	0.15124497	7.3126016	18.616802	0.04691635	23.573748	18.404642	0.09565411	11.562432	18.56733	0.050841548	22.114075	17.456976	0.022013878	51.07295	18.833008	0.10634953	10.374286	18.497377	0.16477582	6.683762	18.626453	0.18182789	6.0569496	12.0	19.464317	0.04650555	24.161585	18.801939	0.046818357	24.000154	18.918917	0.09136769	12.298087	19.066988	0.08824258	12.419758	19.060238	0.086834036	12.621219	18.904522	0.026219463	41.79916	18.481007	0.043433405	25.232916	18.925135	0.02871194	38.48541	17.805525	0.013808179	80.024376	19.192684	0.057352036	19.085915	19.32863	0.13537762	8.078399	19.174614	0.114639774	9.539745	12.0	20.910664	0.073498815	15.287972	20.183046	0.07134598	15.749281	20.159391	0.1195023	9.402731	20.53965	0.13819388	7.9305353	20.218742	0.1055759	10.380697	20.102125	0.03518818	31.145443	19.659224	0.056530364	19.386953	20.205713	0.039309822	28.10979	18.913622	0.01849883	59.733013	20.462608	0.073143266	14.96537	20.464548	0.15103109	7.24112	20.591022	0.1630015	6.7093515	12.0	19.820839	0.05068501	22.169233	19.123444	0.049847096	22.541891	19.105095	0.085788615	13.097867	19.329578	0.08805839	12.445735	19.328049	0.08696561	12.602124	19.16147	0.026607115	41.19016	18.757381	0.044496924	24.629826	19.206911	0.029302692	37.70953	18.017857	0.013851728	79.77277	19.504105	0.05890883	18.581528	19.536827	0.12622854	8.663922	19.5484	0.12385312	8.8300905	12.0	19.996183	0.073498815	15.287972	19.357744	0.07134598	15.749281	19.402971	0.1195023	9.402731	19.848845	0.13819388	7.9305353	19.551392	0.1055759	10.380697	19.527828	0.03518818	31.145443	19.004833	0.056530364	19.386953	19.589268	0.039309822	28.10979	18.275406	0.01849883	59.733013	19.964931	0.073143266	14.96537	19.955376	0.15103109	7.24112	20.11076	0.1630015	6.7093515	12.0	0.49976656976002304	0.019408969179769805	0.4808244610602071
